difficulty_level,num_session,num_rand,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,ratings.thisRepN,ratings.thisTrialN,ratings.thisN,ratings.thisIndex,start_time_stamp,True_ans,stim_start,press_key_time,stim_end,key_resp.keys,key_resp.corr,key_resp.rt,accuracy,diff,rating_effort.response,rating_difficulty.response,rating_attention.response,participant,replicate,date,expName,psychopyVersion,frameRate,
medium,1,10,0,9,9,9,5,0,5,0,,,,,,left,361.5011214999831,362.43311433302006,364.00194916600594,left,1,0.8889194170478731,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
medium,1,10,0,9,9,9,6,0,6,0,,,,,,right,364.53505991597194,366.21608112502145,367.0341767499922,left,0,1.6505123330280185,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
medium,1,10,0,9,9,9,7,0,7,0,,,,,,right,367.63576341600856,369.26619295799173,370.13509133300977,left,0,1.5869028749875724,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
medium,1,10,0,9,9,9,8,0,8,0,,,,,,left,370.6177667080192,372.43396033300087,373.11739370797295,left,1,1.7707693330012262,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
medium,1,10,0,9,9,9,9,0,9,0,,,,,,right,373.66805791598745,374.45089124998776,376.17156533297384,left,0,0.7355719999759458,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
medium,1,10,0,9,9,9,,,,,0,0,0,0,,,,,,,,,70.0,medium,None,None,4.0,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
medium,1,10,0,9,9,9,,,,,1,0,1,0,,,,,,,,,,,None,4.0,None,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
medium,1,10,0,9,9,9,,,,,2,0,2,0,,,,,,,,,,,4.0,None,None,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,10,10,10,0,0,0,0,,,,,,left,383.4352322500199,385.2162694580038,385.9504872080288,right,0,1.7228718749829568,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,10,10,10,1,0,1,0,,,,,,right,386.48486904101446,388.04981841600966,388.9857092499733,right,1,1.522916542016901,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,10,10,10,2,0,2,0,,,,,,left,389.50120141601656,391.9499373330036,392.00092379102716,right,0,2.408546332968399,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,10,10,10,3,0,3,0,,,,,,left,392.4681292910245,,394.9842697909917,None,0,,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,10,10,10,4,0,4,0,,,,,,right,395.46969816600904,397.05073783302214,397.966794500011,right,1,1.5452951670158654,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,10,10,10,5,0,5,0,,,,,,left,398.48661195801105,400.4343183329911,401.0010338330176,right,0,1.901283290993888,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,10,10,10,6,0,6,0,,,,,,left,401.4716442080098,403.48405979102245,403.9672547910013,left,1,1.9781427080160938,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,10,10,10,7,0,7,0,,,,,,left,404.43638233299134,406.20023754099384,406.9339776660199,left,1,1.731372999958694,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,10,10,10,8,0,8,0,,,,,,right,407.4691585000255,409.800543749996,409.9663327499875,left,0,2.2980212919646874,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,10,10,10,9,0,9,0,,,,,,right,410.4012525409926,412.33490762498695,412.9013913330273,right,1,1.892846125003416,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,10,10,10,,,,,0,0,0,0,,,,,,,,,50.0,high,None,4.0,None,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,10,10,10,,,,,1,0,1,0,,,,,,,,,,,None,None,4.0,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,10,10,10,,,,,2,0,2,0,,,,,,,,,,,4.0,None,None,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,11,11,11,0,0,0,0,,,,,,right,419.76996958302334,421.1494921660051,422.2827300829813,right,1,1.3249390840064734,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,11,11,11,1,0,1,0,,,,,,left,422.71872691600583,424.967858833028,425.2174629580113,left,1,2.1997690420248546,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,11,11,11,2,0,2,0,,,,,,left,425.63531720801257,427.44991733302595,428.13454950001324,left,1,1.7794580839690752,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,11,11,11,3,0,3,0,,,,,,right,428.6168352080276,430.53483445802703,431.1187602910213,left,0,1.8854492080281489,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,11,11,11,4,0,4,0,,,,,,left,431.65188149997266,433.28328500001226,434.15163212502375,right,0,1.5902861659997143,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,11,11,11,5,0,5,0,,,,,,left,434.61844300001394,436.7662550830282,437.1173118749866,left,1,2.110143500030972,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,11,11,11,6,0,6,0,,,,,,right,437.5357538330136,439.86740024999017,440.0507909160224,left,0,2.294426333042793,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,11,11,11,7,0,7,0,,,,,,left,440.535244291008,442.5663034999743,443.03417087497655,right,0,1.9836604159791023,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,11,11,11,8,0,8,0,,,,,,right,443.4851139159873,444.8661115000141,445.9849506660248,right,1,1.3356501249945723,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,11,11,11,9,0,9,0,,,,,,left,446.53483058302663,,449.05075241602026,None,0,,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,11,11,11,,,,,0,0,0,0,,,,,,,,,50.0,high,None,None,4.0,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,11,11,11,,,,,1,0,1,0,,,,,,,,,,,None,4.0,None,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,11,11,11,,,,,2,0,2,0,,,,,,,,,,,4.0,None,None,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,12,12,12,0,0,0,0,,,,,,right,455.6853787910077,457.4328844579868,458.1844881660072,right,1,1.7129518750007264,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,12,12,12,1,0,1,0,,,,,,right,458.7023182910052,461.0834187500295,461.2004915829748,right,1,2.3441679580137134,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,12,12,12,2,0,2,0,,,,,,right,461.6345794579829,463.81720587500604,464.15167425002437,right,1,2.146930041955784,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,12,12,12,3,0,3,0,,,,,,left,464.6348725829739,466.64985583297675,467.1351296660141,right,0,1.9819950409582816,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,12,12,12,4,0,4,0,,,,,,right,467.63589245802723,469.6661677910015,470.13445191597566,left,0,1.9901977080153301,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,12,12,12,5,0,5,0,,,,,,left,470.551552082994,472.7839511660277,473.0508222079952,left,1,2.1904686669586226,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,12,12,12,6,0,6,0,,,,,,left,473.55173641600413,475.6661217500223,476.0514760410297,left,1,2.0710452090133913,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,12,12,12,7,0,7,0,,,,,,right,476.61829791602213,479.0330503329751,479.116405415989,right,1,2.3824630409944803,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,12,12,12,8,0,8,0,,,,,,left,479.5335959580261,481.4508544160053,482.0344165409915,left,1,1.87891941703856,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,12,12,12,9,0,9,0,,,,,,right,482.58475937502226,485.00046925002243,485.083638333017,right,1,2.3833823750028387,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,12,12,12,,,,,0,0,0,0,,,,,,,,,80.0,high,None,4.0,None,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,12,12,12,,,,,1,0,1,0,,,,,,,,,,,None,None,4.0,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,12,12,12,,,,,2,0,2,0,,,,,,,,,,,4.0,None,None,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,13,13,13,0,0,0,0,,,,,,right,492.71897333301604,493.95088033302454,495.2185973749729,right,1,1.1938327090465464,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,13,13,13,1,0,1,0,,,,,,left,495.6849892910104,497.51645320799435,498.18366350000724,right,0,1.7935386670287699,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,13,13,13,2,0,2,0,,,,,,right,498.71791966602905,500.3497643750161,501.21776287502144,right,1,1.5968796669621952,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,13,13,13,3,0,3,0,,,,,,right,501.685639082978,503.6164460409782,504.18472770799417,right,1,1.8889994589844719,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,13,13,13,4,0,4,0,,,,,,left,504.7501136250212,506.5164349999977,507.2515718329814,right,0,1.7233603750355542,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,13,13,13,5,0,5,0,,,,,,left,507.7182450830005,508.7004076659796,510.21849087497685,right,0,0.9488003750448115,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,13,13,13,6,0,6,0,,,,,,left,510.6859895000234,511.5164970830083,513.1842731250217,right,0,0.7929344999720342,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,13,13,13,7,0,7,0,,,,,,right,513.6672467499739,515.4005526250112,516.1672624999774,right,1,1.6975548750488088,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,13,13,13,8,0,8,0,,,,,,left,516.6019104580046,518.5163465000223,519.1018330000225,right,0,1.868754125025589,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,13,13,13,9,0,9,0,,,,,,right,519.6850819159881,521.1164357499802,522.2010785409948,left,0,1.3926137079834007,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,13,13,13,,,,,0,0,0,0,,,,,,,,,40.0,high,None,None,4.0,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,13,13,13,,,,,1,0,1,0,,,,,,,,,,,None,5.0,None,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,13,13,13,,,,,2,0,2,0,,,,,,,,,,,4.0,None,None,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,14,14,14,0,0,0,0,,,,,,right,530.2189323750208,531.5337687080028,532.7174371660221,right,1,1.279023542010691,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,14,14,14,1,0,1,0,,,,,,left,533.2839496660163,534.6846866660053,535.784361500002,right,0,1.3664271250017919,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,14,14,14,2,0,2,0,,,,,,right,536.3867817079881,,538.8995657910127,None,0,,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,14,14,14,3,0,3,0,,,,,,left,539.4528005410102,541.0495903749834,541.950957041001,right,0,1.5624555419781245,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,14,14,14,4,0,4,0,,,,,,left,542.5019028329989,544.0995840000105,545.0173336250009,left,1,1.5500677090021782,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,14,14,14,5,0,5,0,,,,,,right,545.467851250025,547.5164952080231,547.9849240829935,right,1,2.0095187499537133,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,14,14,14,6,0,6,0,,,,,,right,548.5335410410189,550.4834308329737,551.0342876660288,left,0,1.9031098329578526,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,14,14,14,7,0,7,0,,,,,,right,551.5518748330069,553.2497977080056,554.0507167080068,left,0,1.6593097919831052,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,14,14,14,8,0,8,0,,,,,,right,554.4842945410055,556.5340084999916,556.9844206250273,right,1,2.0021050840150565,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,14,14,14,9,0,9,0,,,,,,left,557.4845248329802,559.7994682909921,559.9845216660178,right,0,2.281461624952499,,,,,,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,14,14,14,,,,,0,0,0,0,,,,,,,,,40.0,high,None,5.0,None,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,14,14,14,,,,,1,0,1,0,,,,,,,,,,,None,None,4.0,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
high,1,10,0,14,14,14,,,,,2,0,2,0,,,,,,,,,,,4.0,None,None,samuel,1,2022_Sep_13_1649,Mentalrotate-exp,2021.2.3,60.82245659800537,
